taxids;name;type designation
364321;environmental samples;environmental samples <Cystofilobasidiaceae>
364327;environmental samples;environmental samples <Sporidiobolales>
364356;environmental samples;environmental samples <Thelebolaceae>
364360;environmental samples;environmental samples <Ascobolaceae>
364520;environmental samples;environmental samples <Bungarus fasciatus>
366571;environmental samples;environmental samples <Desulfohalobiaceae>
367517;environmental samples;environmental samples <Pusillimonas>
367761;environmental samples;environmental samples <Nitrospirales>
367897;environmental samples;environmental samples <dsDNA viruses, no RNA stage>
368001;environmental samples;environmental samples <Proteus>
368004;environmental samples;environmental samples <Rikenella>
369495;environmental samples;environmental samples <Mycetozoa>
370802;environmental samples;environmental samples <Staphylococcaceae>
371048;environmental samples;environmental samples <Pectinatus>
371605;environmental samples;environmental samples <Chloroherpeton>
371856;environmental samples;environmental samples <Methylocella>
371948;environmental samples;environmental samples <marine archaeal group 1>
372021;environmental samples;environmental samples <Parascardovia>
372458;environmental samples;environmental samples <Candidatus Pelagibacter>
373120;Viridiplantae environmental sample;
373146;environmental samples;environmental samples <Heterophryidae>
373175;environmental samples;environmental samples <Platyhelminthes>
373537;environmental samples;environmental samples <Haliangium>
373544;environmental samples;environmental samples <Diversisporaceae>
373640;environmental samples;environmental samples <Luteibacter>
373788;environmental samples;environmental samples <candidate division GN15>
374107;environmental samples;environmental samples <Aquificaceae>
374445;environmental samples;environmental samples <Halanaerobiaceae>
374450;environmental samples;environmental samples <Enhydrobacter>
374603;environmental samples;environmental samples <Hafnia>
374806;environmental samples;environmental samples <Thermincola>
375464;environmental samples;environmental samples <Hylemonella>
375466;environmental samples;environmental samples <Rubrivivax>
375544;environmental samples;environmental samples <Cenarchaeaceae>
376514;environmental samples;environmental samples <Weissella>
376539;environmental samples;environmental samples <Thermococci>
376541;environmental samples;environmental samples <Thermoplasmata>
376543;environmental samples;environmental samples <Haloarcula>
376550;environmental samples;environmental samples <Tatlockia>
376552;environmental samples;environmental samples <Thalassiosirales>
376601;environmental samples;environmental samples <Bacillariophyceae>
376603;environmental samples;environmental samples <Bacillariales>
376605;environmental samples;environmental samples <Fragilariophyceae>
376607;environmental samples;environmental samples <Naviculales>
376760;environmental samples;environmental samples <Neisseriales>
377311;environmental samples;environmental samples <Amphibacillus>
377623;environmental samples;environmental samples <Enterovibrio>
377625;environmental samples;environmental samples <Listonella>
378176;environmental samples;environmental samples <Azorhizobium>
378208;environmental samples;environmental samples <Georgenia>
379362;environmental samples;environmental samples <Prochlorococcus marinus>
379513;environmental samples;environmental samples <Pseudoalteromonadaceae>
380004;environmental samples;environmental samples <Denitromonas>
380006;environmental samples;environmental samples <Brenneria>
380047;environmental samples;environmental samples <Modestobacter>
381002;environmental samples;environmental samples <Bryopsidales>
381092;environmental samples;environmental samples <Methylibium>
382174;environmental samples;environmental samples <Thermodesulfobacteria>
382257;environmental samples;environmental samples <Agrococcus>
382435;environmental samples;environmental samples <Mycoplana>
384352;environmental samples;environmental samples <Chaetosphaeriaceae>
384763;environmental samples;environmental samples <Thermomicrobia (class)>
385039;environmental samples;environmental samples <Diplonemida>
385040;environmental samples;environmental samples <Haplosporidia>
385042;environmental samples;environmental samples <Syndiniales>
385246;environmental samples;environmental samples <Leptonema>
385248;environmental samples;environmental samples <Victivallaceae>
385477;environmental samples;environmental samples <Myxogastria>
385482;environmental samples;environmental samples <Aquimonas>
387380;environmental samples;environmental samples <Methylovorus>
387987;environmental samples;environmental samples <Dokdonella>
388074;environmental samples;environmental samples <Halothece>
388076;environmental samples;environmental samples <Chroococcus>
388078;environmental samples;environmental samples <Gloeobacter>
388252;environmental samples;environmental samples <Lumbricidae>
388584;environmental samples;environmental samples <Thermaerobacter>
388608;environmental samples;environmental samples <Thermotoga>
388958;environmental samples;environmental samples <Sclerodermatineae>
389338;environmental samples;environmental samples <Buttiauxella>
390305;environmental samples;environmental samples <Advenella>
390514;environmental samples;environmental samples <Frateuria>
390516;environmental samples;environmental samples <Providencia>
390642;environmental samples;environmental samples <Oligotropha>
391291;environmental samples;environmental samples <Caldanaerocella>
391293;environmental samples;environmental samples <Phaeodactylum>
391741;environmental samples;environmental samples <Corynebacteriaceae>
392326;environmental samples;environmental samples <Zymomonas>
392328;environmental samples;environmental samples <Stappia>
392330;environmental samples;environmental samples <Martelella>
393081;environmental samples;environmental samples <Tatumella>
393691;environmental samples;environmental samples <Francisellaceae>
395352;environmental samples;environmental samples <Winogradskyella>
395354;environmental samples;environmental samples <Bdellovibrionales>
395356;environmental samples;environmental samples <Idiomarinaceae>
395518;environmental samples;environmental samples <Dietzia>
